rating,title,text,asin,parent_asin
1.0,Unhappy,item cheaply make look anything like photo buy jewelry amazon,B0763K2Z6L,B0763K2Z6L
1.0,Crap,crappy quality flimsy worth purchase also far size comparison picture,B079HYW2RM,B079HYW2RM
1.0,Very poor quality: absent customer service,arrive break poor quality wood like cheappresswood thin terrible seller would replace take pic package open break arrive break act like break never buy could give zero star would local couple make one real wood turn much well,B08W6JCTLX,B08W6JCTLX
1.0,Will Not Survive a Flight,purchase decal sportube use transport ski fly sportube black look want something would make mine stand prevent someone grab mine mistake grab someone else sadly adhere well sportube come one flight,B01JZXL1K0,B01JZXL1K0
1.0,Gonna return,nose ring thick,B09PMFHX5C,B0C6FBKC3R
1.0,Cute with it personalized but flimsy,etch cute name really functional flimsy top part keep fall really secure concern top keep come scratch,B083Q2N1KQ,B083Q2N1KQ
1.0,Just a print! NOT a plaque!!!!,cute pic duplicate copy plaque expect save money way worth cost 8x10 print even laminate,B08Q4KKY85,B08Q4KKY85
1.0,SUPER DISAPPOINTED,metal buckle feel cheap lightweight fault pay attention measurement collar thin great dane make much impression neck dull color order two different size collar two different dog send collar size dog name,B08HPQHQ98,B08HPQHQ98
1.0,not worth buying,product worth buy heck could make,B084BYPTCY,B0B6SW7BNP
1.0,"Disappointing, poor quality",disappointed product receive mother day gift honestly bring wear due poor quality make feel horrible feel awful family member spend amount money necklace inscribe name daughter however way print see first letter old name secondary way cheaplooke plastic jewel hang second birthstone jewel constanly hang behind bar even see also disappoint way inscription two name one line distinction suggest two separate name firstmiddle name family member think would order wish way return family member could get money back,B07S8R2SGG,B07S8R2SGG
1.0,I wish I had read the reviews,wrong date print back necklace see stamping back front necklace definitely quality expect,B015HVACEA,B015HVACEA
1.0,Looks like a perfect way to burn you house down!,would anyone put combustible material stove top someone accidentally hit burner eye go flame may look beautiful impressive could accidentally burn house,B07J63FDRW,B07J63FDRW
1.0,Did not work unfortunately,unfortunately work even fan shower run hot steaming water could smell anything try use multiple one well love concept though,B07CTB2P4G,B07CTB2P4G
1.0,Junk !,bracelet junk fine barely see,B072BJ5R19,B072BJ5R19
1.0,Broken in one day,product break one day get break completely would like replace,B07NP52Y1F,B07NP52Y1F
1.0,Buyer Beware,guess get pay child nose pierce disappointed purchase even fit nose even though order correct size waste money time,B07W6NGNQ6,B0B6ST816W
1.0,Really poor product,product order gift complete disappointment follow direction work embarrassing give gift work,B07QCJGXKK,B07QCJGXKK
1.0,Very soft metal and bends easily while putting on,could use metal thin soft shape distort try put,B07RRZNJ1X,B0BZCYRMC1
1.0,The impossible earring,literally impossible get send back,B08FHS3537,B098F7TT5S
1.0,Not what I expected,like use thread earring terrible skin cause soreness irritationinflammation definitely worth pay dollar two etsy well hoop,B07Y7D1PFQ,B07Y7D1PFQ
1.0,Hurts your piercing,pretty small even get side pierce extremely uncomfortable waste money,B08Y7WWYT3,B08Y8T5WCF
1.0,Ehhh,really see engraving light look cheap pretty disappointed,B07JNH5D1X,B07JNH5D1X
1.0,Made my daughter look like a fishing accident survivor.,nothing say look get close sewing machine quite like jewelry nose honestly want look like fail shop class grand fashion may,B07C1F4T2G,B0C2QMHY2G
1.0,Disappointed!,photo piece paper print offline frame much cheap upset,B071NZVK99,B0BPF9BLN1
1.0,Completely unsatisfactory,see sample picture order think would super small,B09GK279TC,B09GK2JJDZ
1.0,I love this picture,love picture beautiful think would come frame piece paper draw,B015S255RM,B092MRXWV9
1.0,Very disappointed,disappointed gift boss open front regular glass letter nothing embarrassed,B01I7F27BY,B01I7F27BY
1.0,The paint chips off after the first day.,paint come first wwar,B015NSJ11W,B015NSJ11W
1.0,Trash,product absolute crap instruction delaminate put mailbox peel letter stick stick wrap absolute waste money time,B07K7T1G72,B07K7T1G72
1.0,It's like throwing money out the window,nothing like regard product,B08MTB8PVV,B08MTB8PVV
1.0,One Star,absolutely horrible last day break day way small,B01N3VEG0X,B01N3VEG0X
1.0,Doesn't stay in,less really stay nose like,B094QLQVYL,B08XXW5NCF
1.0,don’t stay closed,waste money ring stay closed hair catch day,B08FHS3537,B098F7TT5S
1.0,"Poor quality, product does not match with pictures",product match picture picture show large bead actual product make small bead mention quality poor even look like crystal,B07Q9YNN3P,B07Q9YNN3P
1.0,Very disappointed  iv had only about  a month and it's coming off the cup already,videoid94970ee378addb2c50bc4635b52a16a1 black already come cup,B01DLCWLWI,B01DLCWLWI
1.0,One Star,know get free uspto right stuff public domain,B07582R12L,B0BKR6ZWGY
1.0,Cheap!!!!,message ink poorly actually bleed side fold wallet embarrassed give gift could send back personalize horrible quality,B09RVFCKK7,B09RVFCKK7
1.0,Looks and feels like cheap costume jewelry.,box like plastic call stone look rest cheaply frame ring nick scratch poor weld general unfinished product accept refund issue charge back bank instead amazon terrible company terrible product,B09DCPZPQ5,B09DCPZPQ5
1.0,Careful putting it on.,break put handful bead short piece elastic,B07NP52Y1F,B07NP52Y1F
1.0,OUCH!,know go wrong live nightmare put able bend back place without look really uneven spend hour try get back become incredibly frustrated able get night nose lot pain decide try deal next day well next day bring luck end clip half nail clipper even slight chance get back nose bruise swollen never buy kind nose ring,B09PMFHX5C,B0C6FBKC3R
1.0,Don't waste your money,item honestly piece junk stone even mount back plate actually kind look like would writing pathetic even read name put waste money really waste disappointed even give gift person purchase,B015YFOZCE,B015YFOZCE
1.0,Garbage,garbage bracelet discolor wrist clothing real semiprecious stone bleed color bracelet come nice packaging cheap low quality pendant include free gift,B07Q8FFF6R,B07Q8FFF6R
1.0,Print was nice,think,B071NZVK99,B0BPF9BLN1
1.0,Turned gold….,buy daughter birthday long silver,B072BJ5R19,B072BJ5R19
1.0,Chain and name bar too huge,delicate look ad picture chain way long catch everything waste money return,B015NSJ11W,B015NSJ11W
1.0,Not worth ordering,worth order,B07HDW52DC,B0BTT69P6L
1.0,Huge Misrepresentation!,poor quality cheap vinyl leather initial look iron way large embarrassed give gift zipper barely attach craftsmanship shoddy disappointed company represent something,B0B318WZYH,B0B318WZYH
4.0,Love,wear everyday month one catch towel order another pair little big overall great buy,B098F4XK6K,B098F7TT5S
4.0,Arrived on time for christmas unlike other vendors,beautiful necklace heart pendant small think base picture still lovely maybe picture person would give proper size perspective,B0162EKPOI,B0162EKPOI
4.0,Great for nursery.,great quality print,B077THY5LB,B077THY5LB
4.0,Lots of complements.,pretty get compliment time would 5star chain kind cheap replace,B01MXJ1D5N,B01MXJ1D5N
4.0,value,arrive timely nice material,B09CR5QL3B,B09CR5QL3B
4.0,they are pliable and easy to sleep in,wear 3rd hole ear lobe discomfort sleep side head help keep hole open healthy,B01CO9OY8S,B01CO9OY8S
4.0,Tiny delicate,delicate kind hard read,B015NSJ11W,B015NSJ11W
4.0,Four Stars,nice looking cute little light weight,B01MZAT0UY,B01MZAT0UY
4.0,DIL loved it!,daughterinlaw love,B07PGR2G13,B07PGR2G13
4.0,Cute,seem fragile handle care cute name sign thought bit wide give dimension overall affordable good presentation,B07GX7RN7D,B07GX7RN7D
4.0,Pretty dainty necklace,pretty dainty happy,B07CQPBZVD,B0C5DFSYYY
4.0,Affordable,expect thin look really nice,B08CK4DD7L,B093C5D76P
4.0,This is working out great for our kids,work great kid echo method use school help keep thing consistent handy could make say tin laminated color card attach velcro use several week hold work well,B01BIBGPPI,B01BIBGPPI
4.0,It doesn't look exactly as good of quality as shown in the photos,buy 8x10 use wall decoration want use guest book likely need really big one leave small guest name look exactly good quality show photo still nice like mine,B015RR6NI8,B015RR6NI8
4.0,Good print - but came with a number printed on bottom,love poem print nice however copy come number print right cover even frame mat disappointing picture listing show,B07PXRV84S,B0BTTYC6YZ
4.0,Four Stars,great quality lightweight easy hang use velcro hang,B016YTZU9G,B016YTZU9G
4.0,Expensive for what you get.,product decent look like could print home card stock would cost effective seller add frame would worth come great condition damage shipment order frame well,B077CT6LNT,B077CT6LNT
4.0,great!,wife love great,B01HSBGBPG,B01HSBGBPG
4.0,Really great fragrance but dissolve quickly,really like extremely fragrant work well dissolve sooooo fast way fast one try probably go within first min without water spray directly get gift probably reorder,B09273164F,B09273164F
4.0,Responsive Customer Service,chain break within hour company responsive refundreplace item stone nice,B09PY6CXKP,B099419MFJ
4.0,Love them but the backs are terrible,would kill gold absolutely stunning well make replace three time due back come loose would advise find well quality backing expect keep,B019PC24NE,B0BL3YGDLV
4.0,Smaller than expected,like lot end small expect still able use intend purpose,B075ZBH2JF,B075ZBH2JF
4.0,... quality was a tad bit nicer but it looked great when it first arrived,wish quality tad bit nice look great first arrive feel like worth money keep long without color distortion would recommend get wet sleep avoid discoloration long possible usually lose jewelry longevity bother much still look great year,B015HVACEA,B015HVACEA
4.0,Super Cute,receive order gift 13yr old daughter know love think order,B07RD414P4,B07RD414P4
4.0,Great Sunday Jewellery,pretty little earring expect pearl slightly shiny still beautiful teardropreminiscent design give jewellery elegant look make earring great pair either casual formal outfit quite lightweight always plus dangle earring,B09XMSTZF2,B0BQ36KZH2
4.0,Meh,expect make work,B08K1G4HH3,B0C4VWNDMT
4.0,How big the “wish” in the pendant actually is.,love chain silver pendant except size wish inside pendant hard see,B01MXJ1D5N,B01MXJ1D5N
4.0,Not as easy to install as others,little difficult install align look good daughter love,B07GWWHGK4,B07GWWHGK4
4.0,Great for sensitive ears,happy purchase sensitive earring issue,B016NCROJI,B016NCROJI
4.0,Look really nice,earring look good hard put overall nice,B07CR4F9T7,B07CR4F9T7
4.0,Nice and stylish cain!,heavy duty craftsmanship solid cut three inch comfortable fit issue could would change finger grip handle big deal happy new cain,B06X9GVXH2,B06X9GVXH2
4.0,Nice,pretty especially give custom finish,B01G28PNF0,B01G28PNF0
4.0,It’s cute!,necklace dainty cute star necklace come bent envelope ship small box unbend carefully otherwise necklace super cute would suggest get long chain get fall perfectly neck think buy necklace buy,B09GM4Q46N,B0BB7J7PGC
4.0,Too small,much small think go b,B07SJX7XGG,B07SJX7XGG
4.0,Comfort on the ear,love earring comfortable air look great,B0BKWFNHQM,B0B8YYS6G2
4.0,Beautiful scent,great scent love honeysuckle wish last bit long,B079DC936B,B079DC936B
4.0,Solid Product,partially fault recognize copper color version make acrylic super clear order page sturdiness come star make exactly request come much quick originally promise date pleased purchase wife love color put front door,B07GSVMZX5,B0C7PJ1NQF
4.0,Good,love image show font purchase wish show writing would actually look like use symbol get two dog name really like way writing look pretty kind muddle would go different font able see draft overall though seem pretty sturdy go rosegold brass rose color still really cute,B08GLN9C5Z,B08GLN9C5Z
